Filename	Word-Index	Word	Phoneme-Index	Phoneme	Peak.Amplitude	Peak.Frequency	Dyn.Amplitude	Spectral.Tilt	Spectral.Shape	Manner	Voicing	Place	Sibilance	Posteriority	Sys_Name	Context	Sys_Quality_BL	Sys_Quality	Sys_Family	Sys_CrossType
booksent_2013_0099	13	hidden	2	D	37.81	7968.75	-2.72	-4.36	-2.88	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0066	18	pocket	0	P	60.76	1531.25	0.0	-19.18	9.24	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0038	13	banks	0	B	63.97	625.0	0.0	-22.84	-0.1	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0083	0	big	0	B	66.09	562.5	-6.27	-16.24	0.96	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0057	17	tears	0	T	54.72	5218.75	8.09	1.59	10.43	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	24	birds	0	B	58.08	625.0	-2.36	-18.24	2.47	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0075	5	before	0	B	70.92	2562.5	-2.32	-23.04	3.75	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0059	18	pass	0	P	51.35	1625.0	0.0	-13.5	6.04	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0091	22	bed	0	B	49.31	2656.25	0.1	-13.42	6.95	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0053	8	did	0	D	52.2	3218.75	6.47	-2.15	10.18	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0037	17	banks	0	B	59.92	1875.0	0.0	-20.06	5.16	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0033	13	decided	4	D	56.41	562.5	-7.27	-9.6	0.31	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0099	0	but	0	B	23.61	7937.5	1.14	4.27	3.45	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0014	6	dance	0	D	55.44	4187.5	0.24	-11.36	7.9	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0059	3	to	0	T	59.7	4406.25	5.09	-0.92	3.62	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0045	12	tell	0	T	54.65	5250.0	7.62	3.97	8.57	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0089	4	toto	0	T	54.56	4062.5	3.03	-4.0	7.31	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0081	5	magazine	2	G	73.07	2687.5	-7.25	-17.12	-1.13	Stop	Voiced	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0076	9	table	0	T	54.86	4500.0	7.2	-3.84	6.98	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0004	10	negative	2	G	54.93	2562.5	-4.27	-9.1	3.73	Stop	Voiced	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0028	12	double	2	B	52.84	562.5	-7.23	-12.02	-3.89	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0016	14	disappointment	4	P	47.3	1250.0	-4.47	-13.93	0.68	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0097	23	party	0	P	41.89	1875.0	0.0	-11.17	5.36	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0005	6	passed	0	P	51.33	1906.25	0.0	-13.31	6.47	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0080	5	piled	0	P	64.18	1531.25	0.0	-21.91	6.95	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0089	3	to	0	T	56.78	3875.0	8.93	1.71	8.0	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0072	3	satirize	2	T	56.91	3031.25	-3.16	-12.78	3.04	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	5	beyond	0	B	58.13	2875.0	-4.38	-19.15	6.42	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0030	15	teddy	0	T	52.49	5000.0	4.33	-1.5	5.09	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0091	11	city	2	T	44.8	593.75	-5.33	-7.86	3.29	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0028	19	tedious	0	T	54.66	4093.75	12.21	5.03	9.74	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0018	12	two	0	T	55.64	5343.75	9.26	4.98	7.85	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0080	4	magazines	2	G	59.44	2062.5	-3.15	-11.99	7.57	Stop	Voiced	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0020	17	matter	2	T	49.66	3218.75	4.78	-3.35	9.75	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0041	7	be	0	B	72.55	625.0	-8.39	-16.06	-2.17	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0066	11	kept	0	K	50.92	3062.5	8.5	-2.84	10.24	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0030	3	little	2	T	67.06	1531.25	0.0	-10.7	4.17	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0066	13	piece	0	P	46.29	2062.5	0.12	-7.7	11.53	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0039	14	down	0	D	51.58	2031.25	0.58	-8.65	5.82	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0001	12	go	0	G	53.93	1781.25	-1.49	-16.14	4.56	Stop	Voiced	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0041	27	too	0	T	56.72	3593.75	8.31	-0.43	8.51	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0038	16	turbid	0	T	55.17	3812.5	5.29	-3.68	6.87	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0089	4	toto	2	T	49.49	3781.25	1.15	-6.3	6.2	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0098	10	gone	0	G	58.73	1625.0	-0.17	-22.28	-0.58	Stop	Voiced	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0034	4	to	0	T	58.43	4968.75	8.4	-0.49	9.48	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0079	10	department	0	D	63.59	2937.5	8.33	-12.0	8.33	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0044	22	gang	0	G	61.89	2968.75	-1.21	-13.44	4.67	Stop	Voiced	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0068	17	by	0	B	60.81	656.25	0.0	-21.11	-4.36	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0066	22	about	1	B	65.6	625.0	0.0	-25.21	-1.97	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0046	19	told	0	T	54.74	4031.25	3.48	-4.23	6.24	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0008	14	hideous	2	D	58.17	3093.75	-3.14	-13.16	3.42	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0059	11	began	2	G	59.29	3156.25	1.58	-8.68	6.64	Stop	Voiced	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0039	2	day	0	D	59.28	2125.0	-0.75	-8.13	5.63	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0066	3	to	0	T	59.4	4968.75	8.76	3.08	8.64	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0079	15	to	0	T	60.66	4406.25	11.6	4.54	7.88	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0093	20	became	2	K	45.72	3187.5	8.49	-1.29	8.2	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0095	21	to	0	T	58.12	3843.75	11.01	-0.85	6.37	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0025	13	by	0	B	62.27	562.5	0.0	-22.26	-3.57	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0089	1	gave	0	G	58.51	3218.75	1.24	-4.77	6.79	Stop	Voiced	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0089	6	taking	2	K	53.84	3562.5	7.68	1.11	5.5	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0022	5	during	0	D	54.23	4093.75	7.21	-5.47	7.96	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0013	1	could	0	K	55.68	1593.75	0.0	-8.9	6.41	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0037	3	middle	2	D	53.26	1812.5	-5.21	-10.47	4.46	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0015	6	tilneys	0	T	56.72	5125.0	9.67	5.71	8.95	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0038	18	eating	1	T	53.12	5781.25	5.79	0.19	3.0	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0036	13	different	0	D	61.73	4750.0	-3.53	-9.76	3.97	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0066	19	till	0	T	60.25	4500.0	14.41	4.48	6.47	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0098	21	basket	0	B	57.63	1562.5	0.0	-19.72	1.43	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0018	22	isabella	3	B	32.24	1312.5	-6.82	-6.23	-1.61	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0044	20	before	0	B	69.48	1812.5	0.0	-13.79	5.86	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0029	14	visitor	4	T	52.91	3750.0	6.68	0.18	9.74	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0078	9	together	0	T	63.89	4343.75	12.13	8.55	6.14	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0054	0	people	2	P	41.38	1281.25	-5.15	-9.71	2.48	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0027	31	bobbed	0	B	63.79	1218.75	0.0	-23.94	-0.75	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0040	6	tame	0	T	58.94	4906.25	10.57	0.71	6.51	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0040	7	till	0	T	56.54	4375.0	5.17	-0.73	5.03	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0036	4	kangaroo	0	K	51.42	3218.75	7.64	-4.88	7.26	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0061	20	pig	0	P	42.94	2187.5	0.64	-7.26	9.69	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0061	26	upon	1	P	44.6	3375.0	0.12	-12.83	2.66	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0080	15	paces	0	P	57.55	2125.0	3.87	-13.16	8.95	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0086	17	bare	0	B	66.59	1812.5	0.0	-21.89	3.64	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0059	15	about	1	B	65.74	593.75	-2.55	-21.06	-3.33	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0045	18	been	0	B	72.37	1656.25	-6.21	-18.72	-1.78	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0073	4	case	0	K	53.54	3062.5	10.36	-4.98	9.66	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0043	1	good	0	G	61.29	1375.0	-6.98	-15.75	-5.65	Stop	Voiced	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0095	24	deep	0	D	58.49	4468.75	-0.07	-2.75	3.16	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0097	0	but	0	B	18.69	7312.5	-2.47	0.92	-0.9	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0054	2	upon	1	P	42.5	2843.75	1.93	-7.99	5.04	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0006	4	back	0	B	63.1	1593.75	0.0	-23.17	2.59	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0054	1	appeared	1	P	51.03	1812.5	0.0	-10.42	9.76	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0002	4	could	0	K	53.09	1531.25	0.0	-12.86	1.37	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0058	1	did	0	D	57.47	5062.5	6.94	0.74	8.5	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0055	20	to	0	T	58.05	4187.5	10.6	3.59	8.68	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0081	2	picked	0	P	57.94	2812.5	0.64	-13.04	7.7	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0014	9	came	0	K	49.25	3218.75	8.39	-2.93	6.72	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0072	7	dulled	0	D	59.85	3000.0	0.75	-15.79	5.27	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0019	11	during	0	D	63.85	3968.75	-0.4	-7.82	2.77	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0063	2	little	2	T	50.4	4375.0	1.76	-11.24	5.16	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0073	3	cigar	2	G	54.37	1656.25	-2.39	-12.39	0.1	Stop	Voiced	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0011	3	courage	0	K	46.24	1843.75	0.0	-12.61	8.08	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0031	2	beneath	0	B	71.14	593.75	-10.84	-16.75	-1.89	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0001	8	before	0	B	48.72	1937.5	0.0	-10.05	9.27	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0007	0	prepared	3	P	49.4	2812.5	2.94	-7.15	9.11	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0017	3	gratified	3	T	60.42	3937.5	4.85	-6.74	7.87	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0080	2	books	0	B	59.98	625.0	-2.03	-19.44	-1.25	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0091	3	time	0	T	54.71	5406.25	7.19	-0.04	4.05	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0011	11	to	0	T	59.15	3750.0	6.36	-5.0	9.55	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0059	12	looking	2	K	63.94	3312.5	8.53	0.84	11.15	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0061	19	guinea	0	G	54.49	3406.25	9.37	-5.7	7.68	Stop	Voiced	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0006	10	take	0	T	60.2	4343.75	12.5	1.99	6.87	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0010	2	likened	2	K	52.14	2875.0	9.85	1.16	9.95	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0077	1	pretended	3	T	61.11	5468.75	15.37	6.11	8.47	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0068	7	passion	0	P	53.05	1843.75	0.0	-14.18	6.71	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0003	11	but	0	B	17.99	7750.0	0.1	2.44	-1.33	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0095	8	about	1	B	68.5	1437.5	-1.24	-22.21	-1.53	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0029	9	patton	0	P	49.02	1781.25	0.0	-15.3	5.54	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0080	16	down	0	D	54.7	4937.5	-0.26	-8.9	2.38	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0060	22	opportunity	7	T	48.3	3156.25	9.55	-3.73	9.25	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0012	23	being	0	B	73.91	562.5	-7.16	-15.7	-3.86	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0078	8	stockings	3	K	56.4	3031.25	6.85	-5.79	11.28	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0075	14	dashed	0	D	60.59	562.5	-1.22	-12.6	4.3	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0070	13	took	0	T	60.33	3750.0	10.14	-3.16	8.65	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0033	14	to	0	T	55.37	4718.75	6.06	0.14	3.64	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0076	6	by	0	B	71.89	1437.5	-0.58	-27.3	-0.74	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0055	8	time	0	T	52.04	4906.25	3.74	-3.14	4.72	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0048	19	too	0	T	57.15	4125.0	10.14	1.02	9.22	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0079	12	took	0	T	49.04	4218.75	4.12	0.35	4.99	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0060	2	course	0	K	50.2	1218.75	0.0	-14.13	-3.88	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0016	11	to	0	T	57.7	4062.5	12.51	2.91	8.59	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0082	3	matter	2	T	54.22	3562.5	6.74	-2.44	9.02	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0030	26	maternal	2	T	54.39	3906.25	8.23	1.82	7.28	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0040	1	didn't	0	D	63.44	5531.25	-7.31	-6.36	-0.36	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0013	4	accountable	1	K	47.58	4750.0	2.01	-4.13	9.76	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0033	13	decided	0	D	59.98	4437.5	-1.81	-5.26	4.26	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0086	13	polished	0	P	48.64	3031.25	3.1	-8.71	5.87	Stop	Voiceless	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0012	24	confined	0	K	50.15	4468.75	5.35	-3.21	10.07	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0058	5	disobey	4	B	58.58	1468.75	-1.52	-20.5	0.59	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0054	12	coming	0	K	47.28	1781.25	0.0	-7.13	7.07	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0034	18	to	0	T	59.34	4312.5	11.6	1.73	5.39	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0077	3	be	0	B	69.64	2156.25	-9.31	-19.14	1.42	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0030	15	teddy	2	D	56.35	3093.75	-1.61	-6.74	4.04	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0001	2	be	0	B	59.78	2875.0	-7.92	-13.3	2.01	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0055	12	little	2	T	69.67	1156.25	-8.39	-20.13	-1.65	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0075	17	explanatory	8	T	50.48	3843.75	3.31	-5.6	5.09	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0081	10	cutting	0	K	56.22	1843.75	0.0	-9.39	8.65	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0022	17	captive	0	K	50.14	2750.0	8.37	-6.66	8.17	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0028	9	persuaded	5	D	71.31	4687.5	5.36	-10.39	5.69	Stop	Voiced	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0075	7	till	0	T	60.0	4406.25	12.07	4.95	5.55	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0073	9	to	0	T	67.41	4218.75	14.79	1.58	7.69	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0028	6	could	0	K	49.66	1406.25	0.0	-10.16	3.66	Stop	Voiceless	Velar	0	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0045	11	to	0	T	62.71	3750.0	9.22	1.68	8.61	Stop	Voiceless	Alveolar	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0047	12	noble	2	B	71.65	687.5	-7.99	-16.46	-2.23	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0013	3	be	0	B	65.31	562.5	-8.44	-17.82	1.8	Stop	Voiced	Bilabial	0	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
